Step,this
0.048390988,
0.027653433,
0.052614309,
0.055780381,
0.052005604,
0.049033914,
0.046094052,
0.043461844,
0.041811481,
0.039847713,
0.038806014,
0.03837705,
0.038854506,
0.039930057,
0.038035467,
0.037119903,
0.034630504,
0.032096323,
0.029311353,
0.029311353,
0.028488852,
0.029583549,
0.029115753,
0.031684723,
0.031317804,
0.029871199,
0.028073059,
0.044915468,
0.038570501,
0.052278422,
0.044088703,
0.044088703,
0.040148105,
0.037968442,
0.033260304,
0.033260304,
0.030761236,
0.029003533,
0.028569678,
0.026920054,
0.026440846,
0.026389815,
0.028348628,
0.027766559,
0.026515882,
0.02656191,
0.024790784,
0.05420436,
0.044649627,
0.044649627,
0.042815417,
0.04142851,
0.046615571,
0.0426086,
0.037349638,
0.034842394,
0.032195047,
0.030358855,
0.029978139,
0.028364768,
0.027725786,
0.027695103,
0.027501371,
0.047384374,
0.043512233,
0.038869202,
0.035168674,
0.032639567,
0.031608675,
0.029798001,
0.029600725,
0.029257024,
0.028044937,
0.029429199,
0.028235618,
0.027370328,
0.025906663,
0.025191583,
0.025191583,
0.023847528,
0.023844246,
0.022919202,
0.022919202,
0.023137327,
0.022597104,
0.028637283,
0.024077339,
0.022919245,
0.022489926,
0.021767417,
0.021166865,
0.021166865,
0.054399442,
0.042840157,
0.03481352,
0.03115535,
0.028088126,
0.026207816,
0.024651699,
0.024651699,
0.024075052,
0.024075052,
0.023716282,
0.032558467,
0.027488977,
0.025965286,
0.02418047,
0.02418047,
0.022458714,
0.022458714,
0.022809939,
0.021905631,
0.020836154,
0.024600254,
0.022043364,
0.021767411,
0.020515032,
0.01960657,
0.01960657,
0.019539222,
