Step,this
0.061846923,
0.053043824,
0.067763254,
0.065170892,
0.061827399,
0.05889795,
0.056251775,
0.054243643,
0.052836206,
0.051366162,
0.049346924,
0.050434042,
0.052557897,
0.053713758,
0.052843254,
0.051126208,
0.04942698,
0.047630794,
0.045005135,
0.045005135,
0.043579962,
0.044993781,
0.046927646,
0.048812527,
0.049315836,
0.047330979,
0.045611542,
0.058424763,
0.052015707,
0.067024887,
0.057965904,
0.057965904,
0.055586543,
0.053569935,
0.050091568,
0.050091568,
0.047852237,
0.046547387,
0.045586068,
0.044552162,
0.043438736,
0.044192329,
0.046584569,
0.046590731,
0.046474487,
0.045803703,
0.043765776,
0.071057349,
0.059188839,
0.059188839,
0.056822937,
0.056458503,
0.061585013,
0.057238124,
0.054652307,
0.05245465,
0.050251056,
0.048915278,
0.047962997,
0.046965007,
0.04578295,
0.04626273,
0.047781628,
0.060536731,
0.057462335,
0.053532675,
0.050869387,
0.049305335,
0.048282072,
0.047246739,
0.046366028,
0.046457235,
0.047430784,
0.048329342,
0.048171286,
0.046954632,
0.045343805,
0.04414092,
0.04414092,
0.043271109,
0.04259691,
0.043832775,
0.043832775,
0.044586439,
0.044705018,
0.048567474,
0.044504456,
0.04327514,
0.042336904,
0.041877758,
0.041415129,
0.041415129,
0.071102478,
0.059489015,
0.053920135,
0.050783526,
0.048102986,
0.046719193,
0.04481804,
0.04481804,
0.044107139,
0.044107139,
0.045369737,
0.052849058,
0.048488118,
0.046687033,
0.04464598,
0.04464598,
0.042598907,
0.042598907,
0.042259071,
0.041990373,
0.04293479,
0.046286374,
0.044538885,
0.043476891,
0.041776359,
0.040408958,
0.040408958,
0.040269796,
