Step,this
0.052954901,
0.052954901,
0.023706792,
0.023706792,
0.022949044,
0.019539924,
0.018391378,
0.015216983,
0.014507293,
0.012747812,
0.011574756,
0.010929963,
0.009884014,
0.009149323,
0.008091565,
0.00845198,
0.007622441,
0.007329437,
0.006438283,
0.006438283,
0.005903175,
0.006194067,
0.007369065,
0.045514077,
0.035441887,
0.035913132,
0.038803104,
0.033812106,
0.029429868,
0.032208651,
0.039265364,
0.031152263,
0.033608366,
0.027973149,
0.02517242,
0.023662774,
0.022431634,
0.021538995,
0.02087014,
0.020075791,
0.019001078,
0.019001078,
0.020484651,
0.021713762,
0.02052347,
0.019416753,
0.019416753,
0.016726149,
0.016726149,
0.015577397,
0.015197166,
0.014458988,
0.013642586,
0.012754262,
0.012754262,
0.011113731,
0.011113731,
0.010870013,
0.0102417,
0.0102417,
0.009845905,
0.009845905,
0.010657673,
0.011839736,
0.012426433,
0.011620015,
0.011872559,
0.010841209,
0.01045703,
0.009886363,
0.009739111,
0.00918416,
0.008480645,
0.008487059,
0.007853635,
0.007773635,
0.007412879,
0.007290498,
0.007035849,
0.007110129,
0.009242406,
0.009242406,
0.00809142,
0.00864113,
0.009079806,
0.008330834,
0.009675601,
0.008603205,
0.007962937,
0.008027096,
0.00756009,
0.007099099,
0.006617791,
0.006779039,
0.006050459,
0.008174703,
0.006897176,
0.006602389,
0.006103336,
0.007704499,
0.006509764,
0.006509764,
0.005963122,
0.00673591,
0.007461295,
0.007295519,
0.007410062,
0.006865863,
0.00661565,
0.006378828,
0.006235999,
0.006022606,
0.005571877,
0.005547379,
0.005547379,
0.004926477,
0.004926477,
0.005118351,
0.004829507,
0.005220367,
