Step,this
0.048790094,
0.048790094,
0.045623496,
0.042982612,
0.040886115,
0.035417181,
0.035417181,
0.032923415,
0.030870875,
0.029194508,
0.027154012,
0.029322153,
0.032426491,
0.034674801,
0.034243874,
0.032502107,
0.031104285,
0.029002879,
0.027352808,
0.029802708,
0.027506756,
0.027841857,
0.029757166,
0.031323131,
0.031206187,
0.031884205,
0.029716013,
0.027865201,
0.026249638,
0.025627308,
0.025040584,
0.025578933,
0.027297838,
0.032332674,
0.031614855,
0.029718775,
0.032912429,
0.029261073,
0.027430393,
0.026343172,
0.025819086,
0.02614308,
0.027534412,
0.028927384,
0.028421208,
0.027446145,
0.032518651,
0.049255449,
0.041304108,
0.03704128,
0.035173148,
0.034261171,
0.034766752,
0.035116412,
0.034018066,
0.036183417,
0.032322384,
0.032196894,
0.029848976,
0.028678985,
0.028124066,
0.027933564,
0.029017948,
0.029546699,
0.029302446,
0.028479079,
0.031016085,
0.028916555,
0.028405385,
0.027099609,
0.027696386,
0.027696386,
0.030755004,
0.030755004,
0.03019576,
0.02960768,
0.029273635,
0.029401561,
0.039692678,
0.039692678,
0.035720404,
0.033443954,
0.031219944,
0.031219944,
0.030628685,
0.029831434,
0.029480048,
0.02875692,
0.028503688,
0.028503688,
0.02697053,
0.02697053,
0.027335469,
0.02690622,
0.025921218,
0.025921218,
0.025696952,
0.02585368,
0.025355065,
0.025510211,
