Step,this
0.019717118,
0.021588087,
0.027381164,
0.032921788,
0.04035542,
0.051517956,
0.038160279,
0.056267916,
0.063927341,
0.06940312,
0.012404669,
0.03365145,
0.005197555,
0.011876781,
0.020511661,
0.028149035,
0.036454584,
0.048783078,
0.058071379,
0.014940812,
0.079266937,
0.062702249,
0.070541246,
0.062890977,
0.078763539,
0.067585104,
0.079025212,
0.069489997,
0.092358861,
0.095519189,
0.068956272,
0.0892669,
0.098534216,
0.09631084,
0.101031192,
0.103601323,
0.084830884,
0.111403395,
0.069641869,
0.086773123,
0.098805267,
0.094996534,
0.104125937,
0.100581241,
0.112787932,
0.112522796,
0.121379388,
0.138287446,
0.150429022,
0.149124156,
0.137338048,
0.114382047,
0.052540377,
0.101458049,
0.116636198,
0.124504065,
0.13761488,
0.154183448,
0.169788801,
0.163278071,
0.185952571,
0.159145074,
0.166805389,
0.140815475,
0.159408268,
0.162087116,
0.163578534,
0.187938612,
0.203513528,
0.200141797,
0.222062509,
0.200097557,
0.146170542,
0.133860811,
0.165534631,
0.174821704,
0.174192223,
0.196756633,
0.22060399,
0.209539754,
0.235909469,
0.209293503,
0.146572589,
0.172589318,
0.187892836,
0.20234438,
0.193103196,
0.222146788,
0.230984366,
0.228729482,
0.245876526,
0.224682057,
0.153888465,
0.201454954,
0.196426259,
0.212807926,
0.207050152,
0.239517548,
0.250401442,
0.147617075,
0.21514651,
0.213746214,
0.165230519,
0.197856872,
0.219403057,
0.237166231,
0.234724042,
0.251777505,
0.26712518,
0.270114466,
0.289139451,
0.258477778,
0.263011841,
0.232223422,
0.236037338,
0.249473317,
0.240804528,
0.273491016,
0.278739868,
0.286555343,
0.308558501,
0.033601945,
0.125142386,
0.186694411,
0.192152826,
0.231956588,
0.223719101,
0.252748894,
0.265683735,
0.272547563,
0.291465299,
0.281179275,
0.234677813,
0.239877645,
0.223308792,
0.269844051,
0.241236063,
0.28648294,
0.284187928,
0.304234169,
0.322820464,
0.299997208,
0.268518276,
0.16266568,
0.209080541,
0.236656104,
0.248447194,
0.270734134,
0.280917789,
0.283123756,
