Step,this
0.025541436,
0.025541436,
0.017810272,
0.019456262,
0.018957313,
0.013946354,
0.013946354,
0.012095803,
0.010278088,
0.009039276,
0.008482037,
0.007791979,
0.008115781,
0.010446568,
0.011063807,
0.010407902,
0.009737265,
0.007930716,
0.007000623,
0.011060541,
0.009482497,
0.007392995,
0.006980233,
0.00842138,
0.008357379,
0.011523953,
0.009249242,
0.007733878,
0.006707713,
0.006285799,
0.006814859,
0.005550081,
0.005269064,
0.011219919,
0.009685592,
0.008250953,
0.00977629,
0.007676727,
0.006428536,
0.006155342,
0.006824137,
0.005549704,
0.005125707,
0.005443842,
0.005715115,
0.005647568,
0.012785808,
0.040478554,
0.027717888,
0.021373792,
0.018627189,
0.016813191,
0.015914435,
0.015076472,
0.013431841,
0.01858113,
0.012824317,
0.013470387,
0.010217126,
0.009684905,
0.009637785,
0.008265288,
0.007587761,
0.007661982,
0.007294977,
0.007314472,
0.011959127,
0.009602223,
0.009614516,
0.008391588,
0.008750627,
0.008750627,
0.009595772,
0.009595772,
0.008314751,
0.007907361,
0.007526566,
0.007594491,
0.023077479,
0.023077479,
0.016565097,
0.013721502,
0.010947526,
0.010947526,
0.010030716,
0.009595266,
0.009393119,
0.008602063,
0.0084748,
0.0084748,
0.007776694,
0.007776694,
0.008612449,
0.007256515,
0.00722214,
0.00722214,
0.007162133,
0.006993183,
0.006633861,
0.006817131,
